docno,recency_score
-5268708354752128508,1700495190.0
5399625404636860648,1628623290.0
-3790002468839462751,1450096210.0
7808455623042437886,1738925119.0
-334238927445710536,1628665962.0
-4166562522573122241,1625863846.0
3564441843215454722,1699376336.0
-2734592341660204059,1720427120.0
4150454717101177066,1627046537.0
439564690017992219,1700414341.0
-169381157868026814,1297274313.0
5607398046914425683,1297274313.0
-8615645626723890897,1628611115.0
8907972245430341840,1628621137.0
1661793767150962371,1729431503.0
3495578553812467784,1729594215.0
-5609539402197352660,1662701560.0
-2930749647580413703,1285608099.0
5305352274313770859,1662649318.0
2880189065280039147,1626274249.0
-5545282235114648582,1729651871.0
-5200095152423376829,1720271065.0
1323263339766827736,1628612101.0
7296701174182352016,1699979281.0
-857424358794120746,1373471180.0
8547073713502838618,1267099927.0
7666824166082548702,1700310991.0
1573118335989825021,1628617649.0
8520701598983799085,1628691822.0
-6822709855907956881,1700227188.0
4408406301464924857,1720105200.0
7229998688151359162,1738904779.0
6003357266145311849,1728970365.0
-5259017692601021199,1306567218.0
-7005072266116723192,1705483860.0
-1557342433601493497,1626350568.0
-7498296806784389753,1718140747.0
-1256620628693526702,1729473021.0
-4744276014727574131,1698995714.0
3942302688427586762,1621001041.0
6056094944944790238,1699094161.0
-7608197956734839131,1698831464.0
6118626248325102501,1620644460.0
-8269186546964201787,1607927693.0
2057957772093133362,1750219784.0
3451490543319100724,1727551093.0
-7325127537455975572,1297320099.0
-9210574655030018271,1373455955.0
-2750596520772419749,1626163399.0
5582133117508208894,1562003280.0
8713777685035033689,1738016621.0
2946621722346149969,1696703341.0
-243201796476148071,1591769502.0
-8124139894863998995,1678519566.0
8894855945490595530,1571314196.0
-8695233005789990499,1732559400.0
-5908566556606998575,1260871493.0
-5025881583918847798,1373384599.0
-1310863939941290092,1727879787.0
7959692276494123534,1607506047.0
3230049228694318844,1619088753.0
160259866130495032,1675791710.0
2181036496958312193,1678519548.0
6126053654801102813,1591005229.0
-7315236981468679581,1728999732.0
4326653421264861750,1625490540.0
-3718941458530874356,1305978383.0
-2271284061041575909,1297245498.0
-5930176701659003444,1712354874.0
-3145042075017653366,1729105321.0
342193114094773450,1372685496.0
-3207345568601969321,1607005303.0
-4981844790948725679,1607530856.0
-771182789340342498,1618490987.0
-1909360799358966809,1618871918.0
6231448251964865028,1619513200.0
7245407245798847927,1727802984.0
8964429750887402422,1260871493.0
-1061133803274359200,1727788046.0
4698051512603572081,1737776928.0
-2926363610518632112,1606994096.0
1988490021700188113,1607004485.0
7947787490212099864,1607506026.0
8544534851445497078,1617970181.0
-6773277072899337146,1618115018.0
1837519862979356901,1365834210.0
177185972877961034,1606992604.0
8058753673974164756,1407068280.0
-4134931145280712287,1265970709.0
-6600455657968218615,1294471923.0
-5041277328142262381,1726175514.0
7633390296971381668,1684771380.0
2336294630340129274,1607017519.0
-1832878734440678409,1606741783.0
2735398037524330062,1646557800.0
-7813049326827910246,1727738993.0
-9208992484747630306,1727851071.0
-373372370820035308,1602960177.0
-7581596674328007467,1606978702.0
2263886212125826950,1728916808.0
-7986019052737790719,1554891180.0
-7991370741646288273,1618264644.0
7242866377002660567,1725990120.0
-5033628768586439584,1371649230.0
-682699943996789103,1372666281.0
-4900575457849973382,1607339034.0
2756244723626135508,1606375386.0
-1005357834075248219,1606540410.0
3876684166156960368,1737663372.0
-6564593481570679980,1737618891.0
-5311830204624980675,1602701841.0
-6620438148150238836,1644323198.0
-5551475832518359158,1751222695.0
-1973636798892556209,1727024760.0
1051863049841118378,1363706886.0
-8221985367444691001,1260871493.0
-7604504291499266117,1727524957.0
4509037730619457915,1602941712.0
-7686900624943702492,1293988659.0
-5068342878906732858,1728133196.0
-6063276230846586684,1704353097.0
-5010557574048925050,1606922561.0
-3683608847419297713,1371569896.0
-783694337090942466,1371673642.0
376486961713400107,1606511260.0
3992037019341997424,1606333702.0
6247144642878512424,1606119337.0
-2805844708613325770,1597740483.0
-1545932642297503555,1606914356.0
-8012749247744879434,1751170779.0
7017575529442025772,1737643259.0
-905323513057063216,1607420901.0
-7285751801564773834,1606408367.0
9121370739942253496,1606331169.0
-6268331391219637686,1355921029.0
-6638629330454321241,1739028853.0
2379327826686698600,1602136012.0
-5941378306187143082,1749367281.0
4132029995834077984,1703817378.0
4759476695173637309,1293372486.0
-1986340305019380015,1412786799.0
-6051415478925794205,1503948240.0
-7729965286106755060,1653054540.0
1471272366984082411,1606914394.0
-1472168382259572789,1606914435.0
-7986941981679830122,1595346992.0
-2228252750117304054,1606316244.0
-930417226252543977,1718388360.0
-5413660466316913435,1747196963.0
-5379634962038719851,1371569896.0
-2210410480522695871,1373021043.0
8530920517701779038,1736872631.0
5743018085325301984,1598604635.0
-5373400964945882404,1718374920.0
7681148195143698847,1737291879.0
-3272080653679229398,1601010904.0
83117137924166851,1662826260.0
-8651482024702049180,1353087326.0
-851466678385180677,1737510695.0
-1435606819732943411,1750865849.0
-3571261425843970632,1606823266.0
1099964078513552512,1595061807.0
3347297992793735607,1594897785.0
1963605032046610313,1355318507.0
-4691701367327010306,1653295020.0
5948268849037665799,1412786799.0
5604455768525754578,1412786799.0
-8699110904811967696,1606834097.0
-3443068549480253331,1698585439.0
3855510886039500555,1653403620.0
-3135385587502710142,1600939584.0
7692935897985077735,1745146605.0
7676745605678200342,1600800788.0
288766887274518854,1606576028.0
373813361302170277,1694516007.0
8408772471051387357,1372096771.0
384006040142846743,1353066406.0
-188976576433117721,1718089440.0
26251738946122897,1746978048.0
886079690948795745,1598596129.0
-333349760801145730,1593760626.0
-6116181297136931956,1750532281.0
-1240218567020378533,1350917395.0
-637084793990919599,1697041414.0
2183807705748544967,1744294779.0
2294396327507704025,1738905116.0
-1330406267644560718,1351270396.0
4619631289445943205,1350556538.0
-5368496531993485207,1594473170.0
-7337950915558787988,1600770127.0
-7903049885250369935,1600766254.0
-6049357724492084948,1598456410.0
-4854320734256571208,1744570997.0
-5206446065685439832,1606544297.0
-5251638553350209927,1372096771.0
8043262695329934338,1372096771.0
-3190874022124930629,1750275656.0
-4960343190190195883,1631466420.0
-7887151466189153069,1690855848.0
8294640792113169916,1750937723.0
-102280421984767385,1606544275.0
-5429424665548146723,1513713120.0
7095898829382202454,1598616367.0
-442998600687088915,1697032502.0
-6443229574891397697,1598432074.0
8427139197246765670,1349879666.0
7298525373247405729,1751343023.0
-1772034659638257238,1741641162.0
1764511083614963316,1742671824.0
5848821424166234175,1743078272.0
-1364538163131123619,1351270396.0
-9168145305639144225,1351270396.0
7737273225986004861,1479814260.0
6098583117819068965,1598342680.0
1962691769116258134,1606466367.0
4537936409460958847,1598556533.0
-6136278587977319356,1751487044.0
-2946151669340860380,1688476620.0
3576105469731732156,1598275448.0
-280403696753926131,1598085097.0
2182634692751907845,1598546430.0
-8941032113252560472,1367596281.0
6533675188178031454,1488120120.0
6837742223534622650,1606484293.0
787613516066538082,1696955118.0
-2473396833167370489,1328085037.0
6265756438688321568,1349067734.0
4008194556801958673,1598596119.0
-491838763925203608,1598507268.0
-3508004869189151752,1742283003.0
-8559597044201048853,1751302628.0
455563910975551750,1742648215.0
-6709869753938727344,1750777504.0
-936940369964805898,1598082584.0
-3837111273143496918,1598026630.0
-1239150341287944738,1696970422.0
7999005617290154929,1598004112.0
9102772506449277217,1598005182.0
840835339010557546,1349879666.0
-5611819359128138647,1349879666.0
-2281058293307138370,1597041000.0
1835512791392528028,1598593832.0
-8760725376484427158,1742158246.0
-843189590465866422,1598035338.0
2631933433381908932,1366642871.0
-6932063791476808020,1751421192.0
-3881639246171966168,1696944947.0
5530002889428662026,1750445630.0
506391158719371025,1598004118.0
7640843428238661472,1598443289.0
-798629335827134898,1598544143.0
6708193821204108018,1598434824.0
-3415166186047430400,1328085037.0
-2691916983089949736,1344338402.0
-6502998623913793580,1411588800.0
-1271791229750882502,1596903720.0
-2578895187748324680,1598000129.0
-3151336523000712613,1598430144.0
1468609878553752535,1696877040.0
6512067060202302473,1347470124.0
1900886084376906480,1696947870.0
-328001888464782267,1597940265.0
42907790173006423,1597760077.0
-6351725382431796602,1598431420.0
2966204353409815782,1596471716.0
6434462268679498313,1596882591.0
2553965350486868023,1750366230.0
-3806586795508155151,1343685600.0
8131125722901312416,1445695399.0
-1482890598564167968,1696866904.0
741847891422580523,1696706521.0
-1495164758613950349,1598449996.0
591250177013256217,1366480807.0
6513523625734366841,1596519609.0
4232848892325892215,1598434115.0
-3660649466445356288,1597760561.0
2368340404682505471,1750339518.0
616325998255647240,1596471747.0
7962503014847249558,1696925126.0
7506960436871571641,1696879772.0
-6783776087415209248,1328353696.0
781364413429380837,1598362247.0
4056633775013477797,1343643787.0
-753603253927515512,1692093676.0
4689339898616796582,1696723586.0
-7503464028080076959,1598450471.0
3482335237286761222,1597164866.0
-1940233148709675144,1596286174.0
4284090947811670098,1596456171.0
-5857044237402483442,1598357587.0
-7510420946262114212,1695560795.0
32272157269185495,1695207028.0
-4029545693763551837,1342795557.0
-8517612923979325006,1751446367.0
2368120603549433367,1366394039.0
-7543084025737356181,1378901119.0
6236452608930185121,1688467217.0
4637999398692067527,1598456648.0
-5706188576903259332,1641408840.0
1070304672806767938,1687974480.0
-5664214128273045946,1596474050.0
-820609309067566310,1598448091.0
3368905640032541751,1597692467.0
-2371109625288676752,1598364031.0
7859460703724099510,1687105216.0
-5425107433120940721,1598334321.0
-5077207384472392192,1598338604.0
-2182023235914183641,1641322560.0
-4455447589598020012,1598514526.0
-346600652832396956,1316858884.0
-4084265252225884285,1342199355.0
-9006612920673132686,1597677224.0
-8254127686381767991,1641574380.0
1215882091147061571,1597651137.0
-8630468016051758672,1598337074.0
6378452956967930978,1598362348.0
7779028210268869432,1688479724.0
-7212832246758692512,1687382645.0
4910766474486396075,1598288865.0
-4403872884678183945,1596889169.0
2311546828498683604,1597494569.0
-7997990143931186374,1324720650.0
-1511520599520534097,1597484224.0
-5898914418022414479,1597573630.0
-7420141599042727495,1598366001.0
-3542418303978772694,1688383632.0
-5397930891527178026,1596604827.0
-8786050425326158439,1323095296.0
-1666908034705959267,1598292347.0
5834294005738991144,1683505826.0
-2442702953280591733,1684931894.0
-7383779007599622502,1597433793.0
-6764218456689931153,1597477631.0
-1649429945816164819,1684732397.0
-1349962549407037681,1597418969.0
-8602668790394089062,1597500472.0
4209541052906030747,1679558960.0
4045080423190350430,1683883676.0
-4849892425204915086,1366322553.0
3919800408699129844,1316947405.0
1333328393263638432,1366392706.0
3601428067602518071,1681137296.0
8990087793911497405,1683216468.0
-7341758801807839468,1677245713.0
-2615320378826679686,1323351759.0
7921188904042525866,1598258595.0
-4003805965202470439,1598285763.0
4534292956074080551,1598264754.0
3733665374494860686,1447259309.0
1249440893846979697,1376142840.0
-1444219899284088995,1475169408.0
2547992040527928437,1598182041.0
758717185477797505,1598266631.0
-6473418372164397384,1598175645.0
-3834845876226624126,1598276723.0
-5695464279609930911,1598246277.0
7924261174093087474,1597641047.0
1757192041274102585,1749886493.0
8324071070651511959,1598167264.0
-4008590381164864526,1398416580.0
-862662835405681818,1323001709.0
-638192696070882258,1635340773.0
-2205357693289486943,1750144072.0
7208372753132011274,1683567006.0
-5832156120790728582,1750219718.0
3500657510697407462,1623138480.0
7033251642484348198,1595432405.0
3692629862511084214,1598240865.0
4802940924734586349,1598013756.0
-6290394165462308286,1366348205.0
2815091967490612370,1316800079.0
6005179868768923205,1678997302.0
-375938683618290219,1596458907.0
-5841523447929232344,1599039609.0
45025108473019086,1598182072.0
2191876895584403818,1746742935.0
-1749380322499604036,1672745136.0
-2409020317930827719,1316936984.0
-8866820451291975810,1323323017.0
5799956118728653479,1676227860.0
-2028448244361935493,1750186870.0
-1640915455364679848,1596800941.0
-551956481555827803,1598332638.0
4842221737118841355,1594658759.0
-1252017717300717836,1596466025.0
-110197663167373154,1598260995.0
-3793778414463155444,1749104667.0
239829632476398193,1678790599.0
-2761372152083020312,1596445758.0
-552595340529133864,1323001709.0
3224151984650086930,1652067728.0
-1554909319490168014,1596648189.0
-2916607852801534885,1594636817.0
4417263784633901224,1366197290.0
1415217615897641078,1746177796.0
-7900453683796906272,1746262070.0
-9119365172068639664,1622994900.0
2472634455489368365,1303312836.0
-1839524657101859986,1750043812.0
-8534400184634109715,1594622487.0
-8600774409521717644,1316886432.0
-2871941860000448407,1748269628.0
-4231265044872726971,1323323017.0
-636500541308182343,1323323017.0
7188247661784966639,1677690353.0
2823225757784740203,1742839563.0
-2690531863693976141,1597422969.0
-1307645056355046597,1595424708.0
-9211828865012232002,1596524451.0
1463249289583982276,1596615909.0
-5935197635981356059,1594642141.0
-6786369961826825946,1749966037.0
-159829841461486937,1594707889.0
3679650479531504246,1594545747.0
9197414412499591721,1595254955.0
248228081646336679,1595314619.0
9007768782208910044,1383937200.0
1944846050720281001,1366197290.0
8368405504619433080,1749973285.0
2587447029453177123,1596171831.0
2754986637926898387,1287481353.0
2765089115728423077,1366197290.0
-6338110492627203130,1744123071.0
8930591370114635819,1750003406.0
-8666206946853172587,1596461351.0
2283726450037250213,1595262713.0
6940653462479536729,1741106737.0
6458276566038206729,1313594735.0
-8411745387851881180,1749894790.0
-485702610394804904,1594623241.0
-5836675027766047419,1593771762.0
3768291544767051163,1316800079.0
-3118554093095826205,1316800079.0
7916581741528871112,1384111980.0
3100566736957358003,1749937036.0
-2097651155736113848,1410037920.0
297891638883531545,1593682730.0
2011674187792583022,1594453458.0
8423498490517913004,1594545785.0
-6645281564801989056,1279257643.0
1615246646796399448,1287079448.0
